A,B,C,E,F,G,H,J
1.323033455756371,-1.9054794034884688,1.1727601829914798,1.5099611313745358,-0.20455870811123297,-1.4040600186157188,-1.0120638150926726,-0.743368631670595
-0.8872632187076126,-0.9787810638676359,-0.1231448683833576,1.785214176945667,-1.3141792894055977,0.668582415966914,1.2117135661421896,-1.796967054573449
-0.001243954808409664,-0.8244165008860278,1.4299017701549304,0.3727236236221362,0.3035776263810699,-0.6767852833758015,-0.3295580837590571,-0.11239706512794052
-1.2478206857037304,0.6505332547486748,0.7227198472985755,-0.31417237238029755,-1.5445480492512496,-0.7064621712892395,-0.7639277725137663,-1.127876083417006
-2.130420872228709,0.12239491735377701,0.3303886265282454,1.5925320496817037,0.8699720478744946,0.39721422595451533,-0.4545328064539868,1.1954601923554686
-1.3632911586662377,0.9970193014606182,-0.4003351226436447,0.8276829778994348,0.5923353385241362,-2.650732646813071,-1.1877566146225726,0.2722957220562996
0.8457453021178472,1.2804440272143858,1.7387188947010186,-1.5288346004277205,-0.13925604610000059,-1.1352168356707641,1.4141916960694672,1.1006817982846482
1.1121214722954254,0.08424623387463692,-0.6700389128559799,1.0886900425742663,-0.574831976298099,1.5119384556550914,0.41941930781610487,-0.300274163291272
-1.2856028765644227,1.7458093320068335,-0.9605005368387538,-0.7282381440180026,-0.2643639604318018,1.0113369093102058,-0.16357231532075747,2.7988194067207925
1.1983815587814837,-0.6543599129794904,-0.5149840829074693,-0.8829354495744741,0.9200624807113066,1.1580409693935247,0.5781779754111153,1.5418460643513765
-0.8589671416803617,1.230592431111177,0.9959215117037943,-0.8988446655475183,0.03622474785894069,-0.1158567623643709,1.060504774700268,-1.0309022409021509
-1.001982236873966,1.9641680764912897,-1.7772618734471548,-0.4350664635086259,-1.040929122773058,-2.2847019050451416,0.36928414649123803,-0.24388535809170117
-1.140563986692175,1.466018225164179,0.3839156447949784,-0.30568008858847906,-0.06259347389362623,0.6934564412932392,1.7144597018408585,0.13397355000960845
-0.8171720970722691,-0.10758415391367376,0.4068658272390735,0.5320204693980828,-0.12213097267294559,1.4643409986590006,1.2743220179978016,-0.8409231659960635
0.5764082652776903,-0.3562694969685449,-0.6271909871444258,0.8578646350741432,-0.9685594658676353,-0.7583690798268586,0.7854457398424652,-0.14495111709311811
-2.723122755027804,1.351425461215233,1.2819826363715217,2.1310369540368064,-0.9391821735221193,0.10758063370682448,1.0629216939885815,0.034303483144906034
0.2911686554763353,-0.10029462206841995,0.5917462436430574,0.510530691653299,0.028791172311454942,-0.9560558030957473,0.05724493162196913,-0.5421669570353523
-0.7450329233759124,-0.03602797158550755,0.3166372425528591,-1.0177626608735622,-1.1176137689851362,0.12385776177121317,4.168117677955094,0.9027116745645261
1.9838570503774662,-2.1618466695524092,-0.16138598874428647,1.2297830043750395,-0.3789685685457968,-0.11944362223218696,0.7278808811835448,0.36128809733332057
-1.304795118227111,-0.31768188273337605,-1.2642533400037363,-0.792535891388676,-0.5288181479711639,0.6501345790884995,-1.2003128365523181,0.513848932083019
0.3668193318896008,1.6318458530823952,1.5199917955053823,-1.1565740318610012,1.5655010505875364,-0.007112355221899994,1.6342591124146533,0.7514478740268568
1.2720604526131591,0.9571794251466913,-1.4299692811426432,1.188341086965768,0.9435761217845369,-1.967232652952897,0.3863516136018956,-0.3640436856370645
0.47583234984839984,-0.3813913797229003,0.4370937318836149,-1.3252188658764985,-0.6364133832534485,0.24016747701635283,0.9595323525547003,1.3826049978338337
1.383251051567376,-1.4073692556273503,0.18094745187845634,0.19705916062588782,0.9711624834745024,1.2784130452407747,-1.4968830368014248,1.1240891031991076
-1.8066122818718586,1.3969617421525513,-0.21393617371906962,2.7586339550170718,-0.93544679114959,1.528575329999749,0.5347779458919074,0.1912394552307555
-1.0801394308399606,-1.3216774257108015,1.7770241247143657,1.494741505061974,-1.441340888464619,0.380492996007024,0.787158028922281,0.1968725057582533
0.5573467989630561,-0.7040555523455925,-0.5689899915912133,0.011028858241192964,-0.9176855877224217,2.5088360300992956,-0.8235974703838533,0.6730360063257825
0.34688562329730765,-0.5763184960751541,-0.43966997730916313,1.0127077850084325,1.2182606209429194,-1.792186561832025,-1.2488997587630477,0.27257322561872943
-0.7350796748822792,-0.6130878242536901,0.176236695214882,1.5816427772901707,-1.2194236266584848,-0.5582186091906439,-0.5750949739037472,0.8501214243166553
0.625331753480085,-1.6209088702059937,-0.10138373531268678,-0.7368301115784438,-0.5625628588489953,-0.03177613418062015,0.04278894893246119,1.2613238764505958
1.57241110776301,-1.0471571179280543,-0.37028983198938725,-2.0634225109689432,1.365982410357006,-0.6062883343795165,-0.8251542146124925,0.9483129015274562
0.5139449053397747,0.17564612798011892,1.0777631006430333,0.7717303319491895,1.0905954947384868,0.49160421782340535,0.46735835884798643,-0.5946394770838986
0.522678879836955,0.21591796733412894,-0.6789449568910358,0.2574029779858919,-0.3110519004133771,0.5349481074250774,1.8764536671044012,-0.5783850729533601
-0.10915935412475342,0.4178944268539591,0.18791254015340053,1.7632771697924592,0.1830128713179964,-2.822664412212472,-0.5901341339238576,0.5209393710402002
-0.03316796333097727,1.4021326734765152,-0.5827113814744369,0.19590615920117319,-0.025872752890987054,1.4475811680468234,0.6852113785476929,-0.22544351245246097
0.11299818232342995,1.200988486289686,-0.5750037728759165,0.5429169878553662,-0.4677160982274765,2.581929908632184,0.23846986808632303,-1.508683580408898
-0.9314583117557447,-0.09553486096091107,1.7593523385034753,1.7177649256147496,-0.06788002145302527,-0.13553022387762154,1.2434073491311506,-0.07769978912061203
0.17023092623427782,0.7131025658376144,-1.346389774088421,0.20496042160773983,2.473470129637849,-1.2413073848635272,-0.13255195107916357,1.9042561215008598
-0.9346416850370781,0.4371000488118286,-0.5279995182333572,-1.1243843591635072,1.8251986312593067,-0.5332719173783127,-1.440946391539784,-0.39850046890780344
0.4895624513999073,1.0008239843231614,0.23148129379090743,-2.4453313560713035,0.21071019027833526,1.6978715454799984,-0.21066446295234587,-1.6570950517252911
1.1785535278773722,-0.7143492597787586,0.8141412432346763,0.6688775596653384,0.9276674042179841,-1.5005638505911534,0.17725594440378503,1.180156291109207
-1.907076688094827,-2.027330289412576,-0.012879772243088183,-0.18932457375557568,0.4121375554009115,0.5671286188178655,-0.5994586412139961,0.22351431694245422
-0.49801814509367337,-1.119198108546741,0.7492117032690384,-1.4878599267317085,-0.04065620864962096,1.2035338754790066,-0.07161130426214048,-3.310842562204599
0.29236836782416553,-0.16745438467917897,-0.8852919413813339,-1.9735255704223156,0.4497507137637248,0.07402538931745857,-1.0227405976834512,1.907559767646487
-0.22022129177394412,-0.3890096943224731,-0.3318954524716251,-0.10345408285061879,0.4650464002864621,-0.8619218835560871,0.7919615948038068,0.9547437099192787
0.2923089117996649,1.4100689493431777,0.019933507411424065,2.2937643675410073,0.8462818989865037,0.19573340255708904,-1.113712081412271,-2.114515111356873
0.8846155958663372,0.45947785752140835,0.9386968781907423,0.7881011933546691,-0.7415411101591237,1.667957363261743,0.11284090780145888,0.2870672531554684
-1.4675784142273767,-1.7818503895190565,0.8603962126148759,0.5210383994497811,-0.7744522914608748,-0.4472294751065225,1.3927956701853395,-0.4525980565997014
-1.0485678820143978,-0.5085253831087826,-0.7975711526447135,-0.8138500716546736,-0.7438129517719584,-1.069130288387791,0.09601845736466053,-0.8937995541901366
-0.30814445622251596,1.1574673813572012,-1.392071199566204,2.7765961900673615,-1.113824051067232,0.029581056391046252,0.8343911424222672,2.0949983406314505
-0.8376590874775707,1.0154021561705082,-0.986857875724168,0.9051540219689488,0.9775213767129798,-0.6218931983518173,1.180948466716767,1.4757187730254953
-3.0768185591210346,0.0820218484445541,-1.466981044804679,1.1787818267595986,1.5408451802487984,0.6120340840981751,-1.2691020606701309,-0.6856672019078083
-2.6275304177454073,-1.4269636852739023,0.009738607308827711,2.6085535663338746,1.5631121298264317,-2.4150837914813836,0.5094129138578222,-1.7901893707297065
-0.6865385865122081,-1.8909162671485005,-0.23370586788264763,1.4688342746907932,-0.5152209019205909,-0.7328422438055057,-0.7502408376264258,-0.0024471433653437476
1.3527588488286177,-0.5453465770647801,1.4835420168614593,-1.317926533192195,1.000386981758117,1.233814290594006,-0.17650914542076915,-0.7626454059968599
-1.8206131948663948,0.6453613895901166,1.2820108878525638,0.2355745895462936,-1.3045505787328404,-0.4318007605080285,-0.5302153864845917,0.09041289492225585
0.5400206381918528,-0.07857002872427714,0.6570509589891035,-0.7589803077582661,0.4057618499590184,-1.0421369035508776,-0.37962793669528355,1.1996276841360178
-1.2577394893733145,1.2034541228548825,-0.5559998431084346,1.8740145885488513,1.111673088330406,-1.201334723269169,-0.7110424708915569,0.19660297220877687
0.07344134047162731,-1.0602302735460252,-0.6532419723323947,0.1292534277165216,-0.48462773611965154,0.1820949244949844,1.4149181029638442,-0.2876304904371332
-0.7784915134320036,0.05821937698709238,0.061042736284916084,2.3404036864102933,1.8317795806230501,-0.5850553321918724,0.1797233960320311,-0.774745958415694
1.4349669609090112,0.40888405979964204,1.4826398379859564,-0.9109725690971024,-0.8847253860040539,-0.13218948451812668,0.18844430358997516,0.4912388017709741
-2.078191073896582,0.2381919356356368,-0.48348679238319575,0.7072124940071652,-1.3864717879923734,0.43381601898380107,1.6096942198220276,-0.14943753713142244
1.1422250117631012,1.341784569920499,-0.6985822830537274,-1.8563737231554978,0.14947168107249567,0.8167956435576109,0.15594672705901055,-1.7372415729183466
0.7608599792292721,0.9522983390685684,0.38952251578595876,-1.5130146160249536,0.07301532672236502,-0.5410978108772098,-0.32052899204947294,0.807252490072165
1.7410406102859377,0.3106358160957129,-0.04004771840795455,-2.612448028271519,-0.5680719950643337,0.12046213282182391,1.5170864690015922,-0.3682418567643882
-2.177724747283807,-1.0370387995103245,0.6183626796237687,0.7906039395253313,-1.1157091574893943,-0.658675825156761,1.5399351506393126,-0.5751119519390266
0.8640360105246272,0.04211323531550228,0.06817664225434777,1.9925290754130172,-0.57474345143435,0.3013505503287324,0.23219320957774683,0.9855845267535464
1.0636193590233087,0.017323672951647048,-0.19432246309189663,-0.6407307236724056,-1.4488456260353852,0.6725073284688412,-0.09531553812870935,1.0412425210843879
1.5337668290350726,0.05857519743877754,0.37807522851518877,0.9629297709987293,-0.25616132477988973,-0.01286776753406677,-1.90051081163927,0.6259958782420021
-1.2556025898439693,-0.6688012765855749,-0.5522003933724735,0.16912814763920678,0.17285734658151033,-0.30826277202182556,-0.30630076488084595,-0.9053328700687272
-1.6591436921414293,0.36548240629507983,-0.2593967507132317,0.4528782118504082,0.692125373650075,0.7279087310547926,0.4459258255012744,0.6559032674670192
2.2704793030917116,0.5794414348029612,0.22656764994153328,0.3396159371054007,-0.17492845970999152,0.7196137482304253,0.2495459274878749,0.17782177676598748
-0.6964633940115978,0.9305426756754915,0.6670272082704027,0.3406373275337038,1.0168153541878366,-1.2017275074966203,0.5739731870269927,-0.2457138859150888
-0.3774918709051699,-0.18646005870694118,0.9192200980700631,-1.211110821568786,1.6581316966343396,0.0023932576781999773,0.6201428986921834,0.8593687438491069
0.8134069472595182,-0.46723798702375346,-1.3893202941411606,-0.6441031617821027,-0.8664463591219773,2.223457225892849,-0.775288927676251,0.08709790906727026
1.183862712877342,0.13803022232398807,-1.9902180454792782,0.25268007532193054,-0.0538129615431574,-1.0141854543946434,1.4023762863276903,-0.08896655937368257
0.41200637547357766,0.059115712195894655,0.614890613474806,0.3928686531447434,-0.08419803710201282,0.04878530473786741,-0.3370429083344434,-0.1650566574558382
-2.2252641056370246,-0.7338037807715904,0.17400408174355816,1.6270706756151792,-0.03220296732140422,-0.5396856008827254,0.8186440709505108,-0.9464079210320212
-1.2132946735870107,0.3174721150229875,1.4284378673420626,-0.224616633912274,0.2206980784966734,2.091821477316819,-0.10032987145187648,-0.8513298193673111
1.8683175232841456,0.03498350589913774,0.8104421279045916,-2.593853770234596,0.5285000772323502,-0.7591395021055267,-1.7202106253700278,-0.46938754591077875
-1.658893852206495,-0.2733580419200863,0.7407990761916535,2.6661761517331315,0.3167143330887177,-1.5267603617514842,-0.23537374166897904,-1.8621087554139253
-0.2821210113711825,-0.3205548779230341,-1.2819510230096391,0.5893834745437604,-0.5886638780379899,0.49445656392437715,0.5316654258869521,-0.2528391443558692
0.8573656425754439,-0.20473537587357787,0.9591072986194965,-1.8152123342166167,0.14964923317688325,-0.9138953151828909,0.19871165680387246,-0.9907732755456639
0.3474082557921653,-0.420242758604686,-0.9973738918766859,0.23863053726295816,0.12785828455273548,0.9270754035999257,1.317776151377624,-1.0887244806858694
1.8624523874006582,-1.651882457073199,1.8746833927032198,-1.4503103707963552,2.0045203062775983,0.598305712824262,0.4734863433559398,0.8157424977473678
1.2094510722039722,-0.9084068749755454,0.0605691611284318,-2.4947594690959556,-0.8212588583259698,-0.42974077796408944,-0.8662054504373223,-0.3675490151159895
-1.624177700898462,-0.2653161100078914,0.7336501456405605,-0.033064302072877576,0.7881432659649108,-0.6747277624590163,0.3734829376012417,0.444339017621408
-0.20564125398699284,0.46378363165026526,-0.17414044933415238,-1.9017168976771164,0.7303166852432029,1.3785053776501601,0.4923053463126361,-0.7462005604006835
-0.462436200873815,0.2365559700948399,-0.8743915151781174,2.353074853265972,0.5094326398665167,0.2939967475477754,-2.068787797846298,-1.0128456298556479
0.06862664928851281,0.9914797609414152,0.2071178675824998,-0.34713148488474715,-2.5910082042137375,0.5843812875772659,-1.697741943901258,-0.6127098315629232
0.5274551978513905,-1.3137439514097211,-0.31806536430819504,-1.5572331387445826,0.33313481154976227,-1.8503387128614077,-0.04781602716506181,0.7327220984091866
0.15892122316649715,-1.6613790904504198,-0.32659364756559806,-2.0209615572671984,-0.254463076439561,0.3525180321021557,-0.6091564259945261,-0.992984354880353
0.5913664516619901,2.176597325028789,0.788818343287271,0.6248908980773065,0.9314741456672967,-1.0605893625965301,-0.2798480054434458,1.2491708661934284
-1.0109737612303953,1.1221358100241594,-0.12216263651547228,1.2301967271713465,0.2209643931468337,0.9446177542655941,-0.7130301251302374,1.4656558573081817
2.382027438331617,0.6967840743936219,-0.5823701574861557,1.3755553033510786,-0.1246464172729508,0.38812998391200115,0.38564094153815504,0.4074789255921547
-0.20552259653576332,-0.28050233305188044,-0.8252381179085948,-1.3873927156837436,-0.20276828951141995,-0.10777904690833327,-0.4281810197664006,-0.004880456034010094
1.3303538374646804,0.5608956458438864,-1.3901650172427795,-1.6037498782496993,-0.6956051514025349,-0.49775115670843456,-0.023157867414448592,-0.5346871649774467
2.489081642203888,0.6441155529662982,-0.4643435943822897,-2.9077098465076334,-0.3859624423899525,0.42964971011709074,0.41085288400880043,-0.26387781480810807
0.8752291862246424,-0.3435210675908239,0.6143751404836965,-0.5071090722120415,1.0097880139851894,-1.1890746675319335,0.7184116803329448,-2.0488401320821614
-1.3140302493002256,0.7854132694276708,0.16151014966693772,-0.2517828504534834,-0.44345551804383176,-0.47733661272479166,-0.6964281330478818,-0.14383948161957127
0.1474984571026764,-0.8266062629106986,-0.6240812746077472,0.282076692401935,-1.052246980154728,0.9946286353840053,1.0246007308492076,-0.49924463204417513
-1.149081082656443,-0.429671588322342,-1.1812463316235606,-0.2278731474212009,0.44932512637149313,-1.1276910807441525,0.746841547149191,-0.8787006874249743
0.012230697065674812,-0.5489893090179141,0.9141589617234086,-0.6022377051496681,0.4246307302453304,-0.5687120232160927,-1.0693902723226723,0.29631580954208225
1.1609614606095289,0.15636797235305078,-0.12994039687995348,1.0746928185452451,-0.03161375094555895,2.749934732026242,0.8537259740602582,-1.4866126369475132
